Command & Conquer 4: Tiberian Twilight	1	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	E 10+
Command & Conquer: Generals	1	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	0	1	0	1	1	0	1	1	1	M
Command & Conquer: Red Alert	0	1	0	0	1	1	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	E
Command & Conquer: Red Alert 2	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1	0	1	1	E
Command & Conquer: Red Alert 3	1	0	1	0	1	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0	1	0	0	1	1	1	EC
Command & Conquer: Renegade	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	E 10+
Command & Conquer: Tiberian Sun	1	1	0	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	1	1	0	0	RP
Command & Conquer: Yuris Revenge	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	E 10+
Commander in Chief	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	1	E 10+
Commandos 2: Men of Courage	1	1	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	E
Commandos 3: Destination Berlin	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	EC
Commandos: Behind Enemy Lines	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	1	0	1	E 10+
Commandos: Beyond the Call of Duty	1	1	0	0	1	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	M
Commandos: Strike Force	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	0	1	0	1	0	1	0	M
Company of Heroes	0	0	0	1	1	0	0	1	1	1	0	1	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	E
Company of Heroes Online	0	1	1	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	1	0	0	1	1	0	1	1	0	0	1	1	EC
Company of Heroes: Opposing Fronts	0	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	A
Company of Heroes: Tales of Valor	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	A
Conan	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	E 10+
Condemned: Criminal Origins	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	RP
Conflict Zone	1	1	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	E
Conflict: Desert Storm	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	1	EC
Conflict: Desert Storm II	1	0	1	1	0	0	1	1	1	1	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	M
Conflict: Global Terror	1	1	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	A
Conflict: Vietnam	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	1	1	T
Conquer Online	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	E 10+
Conqueror A.D. 1086	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	0	1	RP
Conquest: Frontier Wars	0	1	1	0	0	1	0	1	1	0	0	1	1	1	0	1	0	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	A
Conspiracies	1	1	0	1	0	1	0	0	1	1	1	0	1	0	0	1	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	1	EC
Constantine	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	1	0	1	1	1	0	1	1	EC
Constructor	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	0	1	0	1	0	1	0	1	0	1	1	0	1	E 10+
Contra	1	1	0	1	0	0	0	1	0	0	1	1	1	0	1	0	0	1	1	1	0	1	0	0	0	1	1	1	1	0	0	1	EC
Contract J.A.C.K.	0	0	1	1	1	0	1	0	0	1	1	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	A
Corpse Killer	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	1	RP
Corsairs: Conquest at Sea	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	0	1	1	1	1	1	RP
Cosmic Osmos Hex Isle	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	T
Cossacks II: Napoleonic Wars	0	1	1	0	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	1	1	EC
Cossacks: European Wars	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	E 10+
Costume Quest	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	1	1	0	0	1	0	1	0	1	0	0	0	T
Counter-Strike	1	1	0	0	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	E 10+
Counter-Strike Online	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	0	A
Counter-Strike: Condition Zero	1	0	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	0	1	1	0	1	1	0	E
Counter-Strike: Source	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0	E 10+
Crab Game	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	RP
Cracking the Conspiracy	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	EC
Cradle Of Persia	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	E
Cradle Of Rome	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	A
Crashday	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	1	0	1	A
Crazy Machines	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1	1	T
Crazy Machines 2	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	1	0	1	RP
Crazy Taxi	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	0	EC
Crazy Taxi 3: High Roller	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	EC
Creator: Harry Potter and the Chamber of Secrets	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	E
Creatures 2	1	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	E 10+
Creatures 3	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	A
Crescendo	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	0	0	1	1	1	0	E 10+
Cricket 07	1	0	1	1	0	0	0	1	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	1	A
Cricket 2000	1	0	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	EC
Cricket 2002	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	0	0	EC
Cricket 2004	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	1	0	0	1	1	EC
Cricket 2005	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	M
Cricket 97	1	1	1	0	1	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	1	1	0	T
Cricket World Cup 99	1	0	0	1	0	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	1	0	M
Crime Cities	1	0	0	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	E 10+
Crime Life: Gang Wars	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	EC
CrimeCraft	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	1	0	1	0	1	1	0	1	1	E
Criminal Minds	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	E
Crimson Skies	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	E
Crimsonland	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	1	1	1	1	1	0	1	0	1	0	0	0	1	RP
Critical Point	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	E
Croc 2	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0	1	0	EC
Croc: Legend of the Gobbos	1	1	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	A
Cross of the Dutchman	1	1	0	0	1	0	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	A
Cross Racing Championship 2005	0	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	E 10+
Cruise Ship Tycoon	0	0	1	1	0	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	1	T
Crusader Kings	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	0	EC
Crusaders of Might and Magic	1	0	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	1	T
Crypt of the NecroDancer	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	RP
Crysis	1	1	1	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	1	1	1	1	1	0	1	0	0	M
Crysis 2	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	1	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	RP
Crysis 3	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	RP
Crysis Warhead	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	T
Crystal Crisis	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	0	1	M
CSI: 3 Dimensions of Murder	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	0	1	0	0	1	1	1	0	M
CSI: Crime Scene Investigation	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	E 10+
CSI: Dark Motives	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	1	E 10+
CSI: Hard Evidence	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	E
CSI: Miami	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	1	0	1	1	0	1	1	1	M
CSI: NY	0	1	1	0	1	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	E 10+
Cuban Missile Crisis: The Aftermath	0	0	1	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	0	1	1	E 10+
Cube	1	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1	1	0	E 10+
Cube 2: Sauerbraten	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	E
Cube Escape Collection	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1	0	0	0	0	M
Cubix	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	1	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	E
Culpa Innata	0	1	0	1	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	1	1	0	1	1	1	1	E
Cuphead	1	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	M
Curious George	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	0	1	1	E
Curse of Blackmoor Manor	0	1	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0	E
Curse of the Pharaoh: The Quest for Nefertiti	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	EC
Curse: The Eye of Isis	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	1	RP
Cute Knight	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	1	E 10+
Cutthroats: Terror on the High Seas	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	EC
Cybermercs: The Soldiers of the 22nd Century	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	M
Cyberpunk 2077	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	T
CyberStorm 2: Corporate Wars	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	1	0	1	0	0	1	M
CyberStrike 2	1	0	0	0	0	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	E 10+
D	1	0	1	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1	RP
D-Day	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	1	1	1	0	0	EC
Daikatana	0	0	0	1	0	0	0	1	0	1	1	1	1	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	RP
Damnation	0	1	0	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0	0	EC
Dance Dance Revolution	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	1	RP
Dance! Online	1	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	M
Dancing with the Stars	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	1	EC
Danger By Design	1	1	0	1	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	M
Danger on Deception Island	1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	0	1	1	0	0	1	1	0	T
Dangerous High School Girls in Trouble!	0	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	1	0	0	1	1	1	0	RP
Dangerous Waters	1	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	T
Darby the Dragon	0	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	0	1	E
Darius Gaiden	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	E
Dark Age of Camelot	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	1	T
Dark and Light	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	1	0	RP
Dark Earth	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	E 10+
Dark Fall	1	1	1	0	1	1	1	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0	0	1	1	E
Dark Fall II: Lights Out	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	A
Dark Horizon	0	1	1	1	1	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	RP
Dark Messiah of Might and Magic	1	0	0	1	0	0	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	M
Dark Reign 2	0	0	0	0	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	T
Dark Reign: Rise of the Shadowhand	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	A
Dark Reign: The Future of War	1	1	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	E
Dark Sector	1	0	1	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	RP
Dark Souls: Prepare to Die Edition	1	0	1	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	0	1	0	1	1	1	0	0	1	0	0	1	T
Dark Souls: Remastered	0	1	1	1	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	A
Dark Sun Online: Crimson Sands	1	1	0	1	0	0	1	1	1	0	1	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	M
Dark Void	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	EC
Darkeden	0	1	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	1	EC
Darkened Skye	0	0	0	1	1	0	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1	A
Darkest Hour: Europe 44-45	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	0	1	T
Darkest of Days	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	A
Darkfall	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	E
Darklight Conflict	1	1	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	0	0	1	1	1	0	0	1	1	1	E 10+
Darkness Within 2: The Dark Lineage	0	1	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	0	0	1	1	M
Darkness Within: In Pursuit of Loath Nolder	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	1	0	1	1	M
Darksiders Warmastered Edition	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	0	1	1	1	1	0	0	1	0	1	1	E 10+
DarkSpace	0	1	1	0	1	0	1	0	0	0	1	1	1	0	1	0	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	0	E
DarkStar One	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	RP
Darkstone	0	1	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	E 10+
Darkwind: War on Wheels	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	1	M
Darwinia	1	1	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	A
Dave Mirra Freestyle BMX	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	E
Dawn of Fantasy	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	A
Dawn of Magic	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	0	0	1	1	1	1	0	EC
Dawn of Magic 2	0	1	0	1	1	0	1	0	1	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	0	1	0	0	1	T
Day of Defeat	1	0	0	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	E
Day of Defeat: Source	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	E
Daytona USA	0	0	1	1	1	1	1	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	1	0	0	A
Daytona USA: Championship Circuit Edition	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	1	1	0	1	E 10+
DC Universe Online	1	1	0	1	0	1	1	1	1	1	0	0	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	A
Dead Cells	0	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	1	1	1	A
Dead Island	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	1	0	1	1	1	1	0	0	1	0	1	1	1	A
Dead Island: Riptide	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	1	0	0	0	1	0	1	1	1	1	1	0	0	0	E 10+
Dead Mans Hand	1	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	1	1	1	0	EC
Dead or Alive 6	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	1	0	0	1	1	E 10+
Dead Pixels	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	0	0	RP
Dead Reefs	0	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	0	0	1	0	1	0	1	1	0	T
Dead Rising 2	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	1	E 10+
Dead Space	0	0	1	1	1	0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	1	E
Dead Space 2	0	1	0	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	EC
Dead Space 3	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0	1	0	0	RP
Dead to Rights	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1	1	1	E
Dead to Rights II	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	E 10+
Deadliest Catch: Alaskan Storm	0	0	0	1	1	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	EC
Deadlock II: Shrine Wars	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	1	1	E 10+
Deadlock: Planetary Conquest	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	EC
Deadly Dozen	0	0	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	RP
Deadly Dozen: Pacific Theater	1	1	1	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	E
Deadly Rooms of Death	0	0	1	0	0	1	1	1	1	1	1	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	1	1	1	0	1	0	EC
Deadly Tide	0	0	0	1	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	0	1	1	A
Deal or No Deal	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	EC
Dear Esther	0	1	1	0	1	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	A
Death Come True	1	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	E
